Attendance_ID,Employee_ID,Date,Status
2573,1413,2025-09-17,Absent
2574,1378,2025-08-12,Leave
2575,1854,2025-08-28,Absent
2576,1148,2025-09-12,Leave
2577,1904,2025-09-10,Absent
2578,1634,2025-08-07,Absent
2579,1458,2025-09-19,Absent
2580,1347,2025-09-07,Absent
2581,1033,2025-08-11,Leave
2582,1160,2025-08-17,Present
2583,1563,2025-08-24,Absent
2584,1887,2025-09-06,Leave
2585,1490,2025-09-04,Leave
2586,1817,2025-08-06,Present
2587,1387,2025-09-02,Present
2588,1644,2025-08-14,Present
2589,1606,2025-08-20,Absent
2590,1375,2025-07-29,Leave
2591,1487,2025-09-04,Leave
2592,1312,2025-09-22,Leave
2593,1310,2025-09-01,Present
2594,1151,2025-07-31,Leave
2595,1894,2025-09-17,Absent
2596,1293,2025-08-15,Absent
2597,1569,2025-08-24,Present
2598,1852,2025-09-19,Present
2599,1538,2025-07-31,Present
2600,1372,2025-09-02,Leave
2601,1099,2025-09-04,Leave
2602,1691,2025-09-08,Absent
2603,1648,2025-07-26,Present
2604,1710,2025-08-16,Leave
2605,1915,2025-08-27,Present
2606,1735,2025-08-20,Absent
2607,1558,2025-09-16,Present
2608,1655,2025-07-26,Absent
2609,1566,2025-09-08,Leave
2610,1409,2025-09-06,Present
2611,1780,2025-08-12,Leave
2612,1799,2025-08-20,Absent
2613,1904,2025-08-03,Present
2614,1072,2025-09-06,Leave
2615,1426,2025-09-19,Present
2616,1282,2025-08-28,Absent
2617,1291,2025-09-12,Leave
2618,1413,2025-09-07,Leave
2619,1792,2025-08-21,Leave
2620,1663,2025-09-08,Present
2621,1185,2025-09-03,Leave
2622,1810,2025-09-16,Present
2623,1257,2025-09-15,Leave
2624,1050,2025-09-03,Leave
2625,1117,2025-07-25,Absent
2626,1053,2025-09-23,Present
2627,1009,2025-08-24,Absent
2628,1630,2025-08-28,Absent
2629,1744,2025-07-25,Present
2630,1146,2025-08-16,Leave
2631,1935,2025-08-14,Absent
2632,1429,2025-09-10,Present
2633,1551,2025-08-20,Absent
2634,1131,2025-08-25,Present
2635,1266,2025-08-16,Absent
2636,1495,2025-09-11,Present
2637,1460,2025-08-17,Absent
2638,1780,2025-09-01,Present
2639,1354,2025-08-31,Absent
2640,1271,2025-07-25,Absent
2641,1826,2025-09-23,Leave
2642,1057,2025-08-25,Present
2643,1555,2025-08-08,Present
2644,1937,2025-08-27,Present
2645,1421,2025-09-03,Leave
2646,1526,2025-09-23,Absent
2647,1362,2025-08-13,Leave
2648,1506,2025-08-10,Present
2649,1398,2025-08-20,Present
2650,1194,2025-08-04,Absent
2651,1808,2025-08-25,Absent
2652,1667,2025-09-04,Absent
2653,1004,2025-08-28,Present
2654,1997,2025-08-21,Leave
2655,1929,2025-08-29,Absent
2656,1943,2025-09-11,Present
2657,1808,2025-08-11,Absent
2658,1482,2025-08-10,Leave
2659,1715,2025-08-04,Present
2660,1325,2025-08-15,Absent
2661,1223,2025-08-03,Leave
2662,1832,2025-08-25,Absent
2663,1300,2025-08-05,Absent
2664,1878,2025-08-19,Absent
2665,1150,2025-08-26,Absent
2666,1143,2025-08-09,Present
2667,1979,2025-08-04,Absent
2668,1360,2025-08-12,Absent
2669,1347,2025-08-18,Absent
2670,1844,2025-08-01,Present
2671,1255,2025-07-26,Leave
2672,1560,2025-07-25,Absent
2673,1090,2025-08-08,Absent
2674,1326,2025-08-27,Leave
2675,1347,2025-07-30,Leave
2676,1822,2025-08-22,Present
2677,1799,2025-09-14,Absent
2678,1365,2025-07-30,Leave
2679,1686,2025-08-30,Leave
2680,1954,2025-09-13,Present
2681,1178,2025-08-21,Absent
2682,1772,2025-08-11,Present
2683,1101,2025-08-24,Absent
2684,1669,2025-08-30,Leave
2685,1676,2025-09-04,Present
2686,1289,2025-09-04,Leave
2687,1359,2025-07-25,Leave
2688,1703,2025-09-13,Present
2689,1825,2025-08-28,Absent
2690,1709,2025-08-12,Leave
2691,1251,2025-09-23,Leave
2692,1615,2025-08-27,Absent
2693,1856,2025-09-07,Leave
2694,1390,2025-07-28,Absent
2695,1986,2025-08-23,Absent
2696,1248,2025-09-02,Absent
2697,1467,2025-09-13,Absent
2698,1971,2025-08-17,Absent
2699,1644,2025-08-11,Absent
2700,1179,2025-09-23,Absent
2701,1279,2025-08-27,Absent
2702,1529,2025-08-05,Present
2703,1036,2025-08-10,Leave
2704,1444,2025-08-11,Present
2705,1469,2025-08-03,Present
2706,1479,2025-08-10,Leave
2707,1458,2025-07-25,Present
2708,1326,2025-08-05,Present
2709,1789,2025-08-30,Present
2710,1666,2025-08-31,Leave
2711,1212,2025-09-07,Present
2712,1017,2025-08-29,Present
2713,1396,2025-09-23,Absent
2714,1329,2025-09-02,Present
2715,1258,2025-08-18,Absent
2716,1073,2025-09-21,Present
2717,1582,2025-08-25,Present
2718,1211,2025-09-09,Present
2719,1019,2025-08-13,Leave
2720,1368,2025-09-05,Absent
2721,1790,2025-08-22,Present
2722,1223,2025-09-10,Leave
2723,1011,2025-09-23,Absent
2724,1311,2025-09-18,Leave
2725,1558,2025-08-18,Absent
2726,1757,2025-08-31,Present
2727,1615,2025-09-01,Present
2728,1985,2025-08-08,Leave
2729,1155,2025-08-06,Present
2730,1227,2025-09-06,Present
2731,1098,2025-08-09,Absent
2732,1293,2025-07-26,Leave
2733,1726,2025-07-26,Absent
2734,1424,2025-09-04,Present
2735,1149,2025-08-14,Present
2736,1946,2025-08-26,Present
2737,1261,2025-09-17,Absent
2738,1001,2025-08-29,Absent
2739,1716,2025-07-26,Absent
2740,1112,2025-09-05,Leave
2741,1942,2025-08-17,Present
2742,1689,2025-08-19,Leave
2743,1759,2025-09-01,Present
2744,1159,2025-09-16,Absent
2745,1981,2025-08-01,Leave
2746,1359,2025-08-25,Leave
2747,1669,2025-08-19,Absent
2748,1270,2025-08-14,Present
2749,1002,2025-09-20,Leave
2750,1393,2025-09-23,Leave
2751,1864,2025-08-01,Present
2752,1204,2025-07-30,Leave
2753,1667,2025-08-14,Present
2754,1883,2025-08-04,Absent
2755,1132,2025-07-31,Leave
2756,1178,2025-08-02,Absent
2757,1637,2025-08-14,Absent
2758,1489,2025-08-28,Present
2759,1616,2025-07-26,Present
2760,1747,2025-08-16,Present
2761,1341,2025-09-11,Leave
2762,1633,2025-09-09,Present
2763,1874,2025-09-11,Absent
2764,1360,2025-08-29,Leave
2765,1807,2025-09-15,Leave
2766,1066,2025-08-02,Absent
2767,1874,2025-08-10,Present
2768,1977,2025-08-11,Present
2769,1456,2025-09-04,Leave
2770,1410,2025-09-10,Present
2771,1877,2025-08-03,Absent
2772,1870,2025-08-07,Present
2773,1710,2025-08-27,Absent
2774,1388,2025-09-03,Present
2775,1456,2025-09-07,Absent
2776,1321,2025-09-08,Present
2777,1638,2025-09-05,Absent
2778,1466,2025-08-12,Leave
2779,1652,2025-07-27,Present
2780,1054,2025-09-10,Present
2781,1874,2025-08-19,Leave
2782,1926,2025-09-13,Leave
2783,1480,2025-09-10,Absent
2784,1728,2025-08-31,Present
2785,1541,2025-09-01,Present
2786,1402,2025-08-04,Absent
2787,1985,2025-07-29,Leave
2788,1113,2025-09-08,Leave
2789,1230,2025-08-12,Present
2790,1788,2025-08-17,Leave
2791,1474,2025-08-23,Leave
2792,1588,2025-08-12,Absent
2793,1529,2025-08-16,Absent
2794,1220,2025-07-25,Absent
2795,1410,2025-08-03,Present
2796,1707,2025-08-04,Absent
2797,1999,2025-07-25,Leave
2798,1651,2025-07-28,Present
2799,1229,2025-08-31,Absent
2800,1245,2025-08-15,Present
2801,1338,2025-08-04,Leave
2802,1366,2025-08-13,Present
2803,1414,2025-07-25,Present
2804,1613,2025-09-22,Leave
2805,1682,2025-08-26,Absent
2806,1829,2025-07-27,Present
2807,1211,2025-09-12,Absent
2808,1135,2025-09-06,Absent
2809,1807,2025-09-18,Absent
2810,1886,2025-08-28,Present
2811,1461,2025-09-14,Leave
2812,1224,2025-07-25,Present
2813,1387,2025-09-03,Absent
2814,1773,2025-07-30,Absent
2815,1979,2025-08-19,Present
2816,1872,2025-08-11,Leave
2817,1892,2025-08-17,Leave
2818,1546,2025-08-31,Leave
2819,1234,2025-09-04,Present
2820,1088,2025-08-04,Leave
2821,1052,2025-08-17,Leave
2822,1195,2025-08-07,Present
2823,1961,2025-09-03,Leave
2824,1312,2025-09-01,Leave
2825,1350,2025-08-06,Leave
2826,1330,2025-09-19,Absent
2827,1094,2025-07-25,Present
2828,1278,2025-08-14,Present
2829,1029,2025-08-01,Leave
2830,1436,2025-08-22,Absent
2831,1361,2025-08-16,Present
2832,1781,2025-08-28,Present
2833,1249,2025-09-23,Absent
2834,1781,2025-09-03,Leave
2835,1748,2025-09-23,Absent
2836,1246,2025-09-10,Absent
2837,1082,2025-08-05,Present
2838,1632,2025-08-01,Present
2839,1172,2025-09-06,Absent
2840,1654,2025-09-11,Leave
2841,1405,2025-08-30,Leave
2842,1337,2025-09-20,Absent
2843,1414,2025-07-30,Present
2844,1008,2025-08-14,Absent
2845,1754,2025-07-26,Present
2846,1325,2025-08-08,Absent
2847,1949,2025-09-14,Absent
2848,1954,2025-07-25,Present
2849,1825,2025-08-03,Absent
2850,1574,2025-09-03,Absent
2851,1552,2025-09-04,Present
2852,1032,2025-09-02,Present
2853,1396,2025-07-27,Present
2854,1063,2025-08-15,Leave
2855,1802,2025-08-28,Absent
2856,1906,2025-07-26,Absent
2857,1439,2025-09-03,Present
2858,1966,2025-08-23,Absent
2859,1687,2025-09-23,Absent
2860,1540,2025-09-04,Present
2861,1286,2025-09-01,Absent
2862,1643,2025-09-19,Absent
2863,1218,2025-09-15,Leave
2864,1229,2025-08-02,Leave
2865,1328,2025-09-03,Absent
2866,1171,2025-09-08,Leave
2867,1155,2025-09-05,Leave
2868,1055,2025-08-05,Leave
2869,1986,2025-07-31,Present
2870,1205,2025-08-09,Leave
2871,1082,2025-08-02,Absent
2872,1355,2025-08-16,Leave
2873,1445,2025-08-30,Present
2874,1371,2025-09-14,Leave
2875,1614,2025-07-25,Leave
2876,1365,2025-09-11,Leave
2877,1521,2025-09-13,Present
2878,1750,2025-08-13,Present
2879,1818,2025-09-20,Present
2880,1845,2025-08-16,Absent
2881,1478,2025-09-18,Leave
2882,1294,2025-08-03,Leave
2883,1081,2025-08-19,Absent
2884,1602,2025-08-20,Leave
2885,1704,2025-08-08,Leave
2886,1538,2025-08-13,Leave
2887,1118,2025-08-25,Present
2888,1224,2025-08-20,Leave
2889,1154,2025-08-07,Leave
2890,1078,2025-09-17,Leave
2891,1621,2025-09-02,Leave
2892,1390,2025-08-25,Leave
2893,1250,2025-09-23,Present
2894,1304,2025-09-22,Absent
2895,1809,2025-09-09,Present
2896,1143,2025-09-18,Present
2897,1046,2025-08-31,Absent
2898,1910,2025-09-14,Absent
2899,1785,2025-08-29,Absent
2900,1525,2025-09-17,Leave
2901,1167,2025-07-30,Absent
2902,1518,2025-08-04,Present
2903,1268,2025-08-01,Leave
2904,1080,2025-09-01,Leave
2905,1186,2025-07-26,Leave
2906,1247,2025-07-29,Leave
2907,1811,2025-09-07,Leave
2908,1527,2025-08-19,Leave
2909,1253,2025-08-09,Leave
2910,1306,2025-09-15,Absent
2911,1499,2025-08-06,Leave
2912,1361,2025-08-06,Present
2913,1775,2025-09-08,Leave
2914,1412,2025-09-22,Present
2915,1276,2025-08-06,Present
2916,1946,2025-09-11,Leave
2917,1856,2025-08-09,Absent
2918,1395,2025-08-30,Absent
2919,1503,2025-08-07,Leave
2920,1046,2025-08-26,Present
2921,1693,2025-09-17,Absent
2922,1193,2025-09-16,Absent
2923,1232,2025-08-09,Present
2924,1298,2025-08-20,Absent
2925,1391,2025-08-14,Absent
2926,1842,2025-09-08,Present
2927,1279,2025-08-05,Present
2928,1071,2025-07-27,Absent
2929,1133,2025-08-04,Absent
2930,1085,2025-08-09,Present
2931,1263,2025-07-29,Absent
2932,1811,2025-08-15,Leave
2933,1288,2025-09-10,Leave
2934,1675,2025-08-27,Absent
2935,1064,2025-07-29,Leave
2936,1701,2025-09-18,Present
2937,1829,2025-09-12,Present
2938,1320,2025-08-23,Present
2939,1802,2025-09-01,Present
2940,1178,2025-09-05,Present
2941,1704,2025-09-12,Leave
2942,1553,2025-09-13,Present
2943,1699,2025-08-24,Absent
2944,1539,2025-08-22,Present
2945,1914,2025-09-21,Leave
2946,1626,2025-08-17,Absent
2947,1468,2025-08-21,Absent
2948,1505,2025-09-15,Present
2949,1397,2025-07-31,Leave
2950,1937,2025-08-05,Leave
2951,1533,2025-07-29,Absent
2952,1159,2025-09-13,Absent
2953,1229,2025-09-12,Absent
2954,1568,2025-08-01,Absent
2955,1135,2025-09-17,Present
2956,1395,2025-09-15,Leave
2957,1149,2025-09-04,Leave
2958,1606,2025-08-14,Absent
2959,1341,2025-09-01,Present
2960,1743,2025-09-09,Absent
2961,1271,2025-09-22,Present
2962,1891,2025-08-27,Absent
2963,1706,2025-08-18,Leave
2964,1324,2025-08-23,Absent
2965,1684,2025-09-20,Absent
2966,1255,2025-08-18,Absent
2967,1789,2025-08-03,Absent
2968,1166,2025-08-10,Leave
2969,1534,2025-08-21,Leave
2970,1188,2025-09-18,Leave
2971,1250,2025-09-18,Absent
2972,1917,2025-08-22,Present
2973,1011,2025-09-14,Absent
2974,1372,2025-07-25,Leave
2975,1163,2025-08-02,Leave
2976,1561,2025-08-18,Leave
2977,1367,2025-09-17,Present
2978,1504,2025-08-19,Leave
2979,1358,2025-08-05,Absent
2980,1891,2025-09-16,Absent
2981,1320,2025-08-30,Present
2982,1824,2025-07-30,Present
2983,1086,2025-08-24,Leave
2984,1844,2025-08-03,Present
2985,1512,2025-08-24,Present
2986,1686,2025-08-01,Present
2987,1727,2025-08-08,Absent
2988,1378,2025-08-17,Absent
2989,1541,2025-09-09,Present
2990,1400,2025-08-01,Leave
2991,1861,2025-08-12,Leave
2992,1110,2025-09-03,Present
2993,1539,2025-09-05,Absent
2994,1144,2025-09-13,Absent
2995,1887,2025-08-27,Present
2996,1470,2025-08-18,Absent
2997,1778,2025-07-26,Present
2998,1358,2025-08-24,Present
2999,1304,2025-08-01,Leave
3000,1436,2025-09-09,Present
3001,1602,2025-07-28,Absent
3002,1939,2025-08-09,Present
3003,1789,2025-08-13,Present
3004,1762,2025-08-25,Leave
3005,1941,2025-08-14,Present
3006,1469,2025-08-04,Present
3007,1883,2025-08-04,Present
3008,1770,2025-09-21,Present
3009,1803,2025-09-14,Present
3010,1656,2025-09-04,Present
3011,1608,2025-09-11,Present
3012,1720,2025-08-29,Present
3013,1727,2025-09-07,Leave
3014,1588,2025-08-19,Leave
3015,1394,2025-08-27,Absent
3016,1081,2025-08-25,Absent
3017,1472,2025-09-23,Leave
3018,1648,2025-08-26,Absent
3019,1507,2025-08-08,Leave
3020,1374,2025-08-07,Leave
3021,1793,2025-08-12,Present
3022,1802,2025-09-18,Present
3023,1116,2025-09-09,Present
3024,1502,2025-07-26,Absent
3025,1975,2025-08-09,Leave
3026,1787,2025-08-22,Leave
3027,1960,2025-08-30,Absent
3028,1079,2025-08-03,Leave
3029,1130,2025-09-04,Absent
3030,1981,2025-09-23,Present
3031,1632,2025-08-29,Present
3032,1648,2025-08-12,Leave
3033,1186,2025-08-15,Present
3034,1577,2025-09-12,Leave
3035,1983,2025-09-06,Leave
3036,1620,2025-08-16,Present
3037,1287,2025-09-21,Absent
3038,1700,2025-09-17,Absent
3039,1809,2025-08-12,Absent
3040,1613,2025-08-24,Present
3041,1377,2025-07-31,Present
3042,1282,2025-09-02,Absent
3043,1635,2025-09-22,Leave
3044,1559,2025-09-04,Present
3045,1724,2025-08-02,Leave
3046,1333,2025-08-04,Absent
3047,1455,2025-08-30,Absent
3048,1994,2025-09-02,Present
3049,1754,2025-08-09,Leave
3050,1442,2025-08-13,Absent
3051,1127,2025-09-11,Present
3052,1727,2025-09-02,Present
3053,1261,2025-07-27,Leave
3054,1923,2025-09-03,Absent
3055,1154,2025-09-14,Leave
3056,1302,2025-08-09,Leave
3057,1150,2025-09-08,Present
3058,1393,2025-08-14,Leave
3059,1791,2025-08-31,Leave
3060,1766,2025-09-05,Absent
3061,1119,2025-08-27,Absent
3062,1779,2025-08-06,Leave
3063,1037,2025-08-27,Absent
3064,1226,2025-07-28,Absent
3065,1555,2025-09-15,Absent
3066,1670,2025-08-27,Absent
3067,1374,2025-08-31,Absent
3068,1254,2025-09-20,Absent
3069,1822,2025-07-25,Leave
3070,1692,2025-08-13,Absent
3071,1515,2025-09-20,Present
3072,1432,2025-09-04,Present
3073,1019,2025-08-04,Present
3074,1021,2025-08-02,Present
3075,1463,2025-07-27,Present
3076,1366,2025-08-26,Leave
3077,1849,2025-09-13,Absent
3078,1179,2025-09-15,Leave
3079,1933,2025-08-04,Leave
3080,1875,2025-07-27,Absent
3081,1998,2025-07-28,Present
3082,1282,2025-07-26,Present
3083,1828,2025-08-02,Absent
3084,1488,2025-08-01,Present
3085,1797,2025-08-30,Absent
3086,1636,2025-08-18,Leave
3087,1495,2025-09-10,Absent
3088,1442,2025-08-09,Present
3089,1337,2025-09-02,Absent
3090,1635,2025-09-16,Present
3091,1139,2025-08-25,Present
3092,1765,2025-07-27,Present
3093,1056,2025-09-04,Leave
3094,1687,2025-09-10,Leave
3095,1932,2025-09-04,Absent
3096,1381,2025-07-26,Present
3097,1706,2025-08-22,Absent
3098,1071,2025-08-19,Absent
3099,1029,2025-07-31,Present
3100,1430,2025-08-19,Leave
3101,1467,2025-08-18,Leave
3102,1521,2025-08-06,Absent
3103,1212,2025-09-13,Leave
3104,1861,2025-08-11,Absent
3105,1155,2025-09-16,Leave
3106,1411,2025-08-31,Absent
3107,1729,2025-09-22,Leave
3108,1751,2025-08-24,Present
3109,1809,2025-09-04,Present
3110,1122,2025-09-09,Leave
3111,1149,2025-07-30,Leave
3112,1524,2025-09-02,Leave
3113,1338,2025-08-27,Present
3114,1719,2025-08-08,Present
3115,1592,2025-09-09,Absent
3116,1097,2025-09-09,Present
3117,1767,2025-08-13,Leave
3118,1696,2025-08-24,Absent
3119,1037,2025-08-14,Leave
3120,1143,2025-08-13,Present
3121,1511,2025-08-30,Leave
3122,1496,2025-08-01,Leave
3123,1040,2025-08-06,Absent
3124,1276,2025-08-27,Present
3125,1104,2025-07-28,Absent
3126,1377,2025-09-14,Present
3127,1391,2025-09-18,Present
3128,1417,2025-07-27,Present
3129,1470,2025-08-09,Leave
3130,1963,2025-08-25,Present
3131,1179,2025-09-23,Present
3132,1262,2025-09-05,Present
3133,1883,2025-08-01,Absent
3134,1956,2025-08-14,Absent
3135,1265,2025-08-10,Present
3136,1579,2025-08-24,Present
3137,1876,2025-08-10,Absent
3138,1663,2025-08-27,Present
3139,1890,2025-09-07,Present
3140,1933,2025-07-29,Present
3141,1729,2025-08-31,Absent
3142,1810,2025-09-05,Leave
3143,1470,2025-07-29,Present
3144,1403,2025-08-07,Leave
3145,1058,2025-08-26,Present
3146,1767,2025-08-11,Present
3147,1284,2025-09-15,Absent
3148,1487,2025-08-02,Present
3149,1740,2025-08-26,Absent
3150,1160,2025-09-05,Present
3151,1302,2025-08-01,Leave
3152,1933,2025-09-04,Leave
3153,1065,2025-09-13,Present
3154,1549,2025-08-06,Absent
3155,1012,2025-08-04,Leave
3156,1185,2025-07-29,Absent
3157,1232,2025-09-15,Present
3158,1065,2025-09-01,Present
3159,1387,2025-07-27,Present
3160,1016,2025-07-27,Absent
3161,1977,2025-07-27,Absent
3162,1826,2025-08-27,Absent
3163,1383,2025-08-25,Leave
3164,1758,2025-08-25,Leave
3165,1970,2025-09-01,Leave
3166,1964,2025-09-11,Present
3167,1857,2025-09-22,Absent
3168,1921,2025-09-19,Absent
3169,1931,2025-08-15,Absent
3170,1458,2025-08-08,Leave
3171,1458,2025-08-20,Leave
3172,1771,2025-09-12,Leave
3173,1513,2025-09-22,Present
3174,1386,2025-08-01,Absent
3175,1024,2025-09-20,Absent
3176,1220,2025-08-17,Present
3177,1941,2025-09-18,Leave
3178,1479,2025-08-11,Present
3179,1200,2025-08-10,Present
3180,1350,2025-08-21,Present
3181,1651,2025-09-05,Leave
3182,1668,2025-08-19,Leave
3183,1355,2025-09-23,Absent
3184,1698,2025-07-29,Leave
3185,1154,2025-08-30,Absent
3186,1583,2025-09-09,Absent
3187,1857,2025-07-25,Present
3188,1769,2025-07-27,Present
3189,1121,2025-08-30,Leave
3190,1167,2025-08-15,Absent
3191,1593,2025-08-18,Leave
3192,1296,2025-07-25,Absent
3193,1985,2025-09-16,Leave
3194,1866,2025-08-16,Present
3195,1626,2025-09-22,Absent
3196,1868,2025-09-21,Leave
3197,1911,2025-09-16,Leave
3198,1892,2025-08-27,Present
3199,1366,2025-08-22,Leave
3200,1270,2025-08-30,Present
3201,1164,2025-09-03,Present
3202,1858,2025-08-15,Leave
3203,1564,2025-08-19,Absent
3204,1341,2025-09-16,Present
3205,1885,2025-08-07,Leave
3206,1176,2025-09-01,Absent
3207,1212,2025-08-20,Present
3208,1982,2025-08-04,Absent
3209,1847,2025-07-25,Absent
3210,1569,2025-08-15,Leave
3211,1965,2025-09-13,Absent
3212,1253,2025-08-03,Leave
3213,1537,2025-08-07,Absent
3214,1014,2025-07-26,Present
3215,1730,2025-08-14,Absent
3216,1816,2025-09-08,Leave
3217,1724,2025-09-08,Absent
3218,1712,2025-08-10,Leave
3219,1402,2025-07-25,Absent
3220,1530,2025-08-23,Absent
3221,1545,2025-09-13,Present
3222,1569,2025-08-14,Absent
3223,1405,2025-08-30,Present
3224,1852,2025-08-08,Leave
3225,1878,2025-07-31,Present
3226,1978,2025-09-03,Leave
3227,1913,2025-09-10,Leave
3228,1292,2025-08-13,Leave
3229,1767,2025-08-04,Leave
3230,1395,2025-08-11,Leave
3231,1678,2025-08-19,Absent
3232,1481,2025-08-14,Present
3233,1072,2025-07-29,Absent
3234,1933,2025-08-21,Present
3235,1077,2025-08-19,Absent
3236,1984,2025-09-23,Present
3237,1715,2025-09-05,Leave
3238,1564,2025-09-18,Leave
3239,1837,2025-09-13,Leave
3240,1844,2025-09-06,Absent
3241,1224,2025-08-01,Present
3242,1152,2025-07-26,Present
3243,1012,2025-08-02,Leave
3244,1309,2025-08-05,Leave
3245,1277,2025-09-19,Absent
3246,1438,2025-08-05,Leave
3247,1496,2025-08-18,Leave
3248,1893,2025-08-30,Absent
3249,1269,2025-08-19,Present
3250,1607,2025-09-23,Absent
3251,1781,2025-08-20,Present
3252,1392,2025-08-03,Present
3253,1787,2025-08-09,Leave
3254,1281,2025-09-17,Leave
3255,1677,2025-08-28,Leave
3256,1596,2025-08-18,Leave
3257,1845,2025-08-23,Present
3258,1666,2025-08-06,Absent
3259,1045,2025-09-14,Present
3260,1098,2025-09-05,Present
3261,1635,2025-08-12,Leave
3262,1091,2025-09-23,Leave
3263,1913,2025-08-20,Leave
3264,1539,2025-08-30,Absent
3265,1267,2025-08-05,Absent
3266,1454,2025-08-01,Leave
3267,1563,2025-08-31,Present
3268,1413,2025-09-18,Present
3269,1343,2025-09-02,Present
3270,1214,2025-08-13,Leave
3271,1099,2025-08-18,Absent
3272,1709,2025-09-07,Absent
3273,1769,2025-09-20,Leave
3274,1289,2025-08-16,Leave
3275,1909,2025-08-19,Absent
3276,1923,2025-08-12,Absent
3277,1062,2025-08-04,Leave
3278,1743,2025-08-20,Present
3279,1228,2025-08-04,Present
3280,1349,2025-07-30,Absent
3281,1690,2025-09-09,Absent
3282,1147,2025-09-23,Present
3283,1169,2025-09-08,Absent
3284,1485,2025-08-16,Absent
3285,1699,2025-07-26,Absent
3286,1976,2025-09-09,Absent
3287,1050,2025-09-09,Leave
3288,1663,2025-09-13,Leave
3289,1965,2025-08-24,Leave
3290,1476,2025-08-30,Present
3291,1766,2025-09-15,Leave
3292,1055,2025-09-17,Leave
3293,1790,2025-08-09,Absent
3294,1903,2025-08-29,Present
3295,1539,2025-08-19,Present
3296,1913,2025-07-27,Present
3297,1816,2025-08-01,Leave
3298,1413,2025-08-14,Present
3299,1967,2025-08-23,Present
3300,1474,2025-07-31,Absent
3301,1591,2025-09-17,Absent
3302,1450,2025-07-30,Present
3303,1449,2025-08-08,Present
3304,1936,2025-08-04,Present
3305,1855,2025-08-09,Leave
3306,1979,2025-08-24,Present
3307,1778,2025-08-16,Present
3308,1537,2025-09-07,Absent
3309,1238,2025-09-12,Absent
3310,1242,2025-09-03,Absent
3311,1314,2025-09-02,Leave
3312,1346,2025-08-12,Absent
3313,1758,2025-09-07,Leave
3314,1798,2025-09-23,Present
3315,1238,2025-09-08,Absent
3316,1256,2025-09-05,Leave
3317,1821,2025-09-10,Absent
3318,1847,2025-08-15,Leave
3319,1944,2025-08-05,Leave
3320,1888,2025-08-01,Leave
3321,1873,2025-08-19,Present
3322,1432,2025-09-03,Leave
3323,1823,2025-08-22,Present
3324,1423,2025-08-20,Present
3325,1759,2025-08-24,Leave
3326,1590,2025-08-13,Present
3327,1293,2025-09-09,Leave
3328,1368,2025-09-08,Present
3329,1315,2025-09-07,Leave
3330,1401,2025-08-11,Absent
3331,1671,2025-09-02,Present
3332,1313,2025-07-28,Leave
3333,1769,2025-08-28,Absent
3334,1659,2025-09-16,Absent
3335,1138,2025-08-28,Present
3336,1234,2025-08-07,Absent
3337,1509,2025-09-01,Leave
3338,1632,2025-08-22,Present
3339,1408,2025-09-04,Leave
3340,1832,2025-09-08,Absent
3341,1543,2025-08-12,Absent
3342,1513,2025-09-17,Present
3343,1617,2025-07-28,Leave
3344,1806,2025-08-11,Absent
3345,1860,2025-09-22,Absent
3346,1179,2025-08-09,Leave
3347,1580,2025-08-14,Present
3348,1702,2025-08-14,Leave
3349,1840,2025-08-03,Absent
3350,1506,2025-09-11,Absent
3351,1093,2025-07-29,Absent
3352,1265,2025-08-29,Present
3353,1822,2025-08-05,Absent
3354,1268,2025-09-06,Present
3355,1268,2025-09-13,Absent
3356,1721,2025-08-26,Absent
3357,1222,2025-08-30,Leave
3358,1879,2025-07-28,Leave
3359,1304,2025-08-20,Leave
3360,1866,2025-08-02,Present
3361,1888,2025-08-18,Absent
3362,2000,2025-09-04,Present
3363,1022,2025-08-26,Absent
3364,1003,2025-08-05,Leave
3365,1739,2025-08-11,Absent
3366,1089,2025-09-08,Leave
3367,1712,2025-09-05,Present
3368,1536,2025-09-05,Absent
3369,1870,2025-09-06,Present
3370,1736,2025-08-27,Leave
3371,1265,2025-08-09,Absent
3372,1618,2025-08-19,Leave
3373,1141,2025-08-27,Present
3374,1625,2025-09-16,Leave
3375,1171,2025-08-15,Present
3376,1212,2025-08-10,Absent
3377,1804,2025-08-25,Leave
3378,1710,2025-08-23,Absent
3379,1963,2025-09-11,Present
3380,1712,2025-09-08,Leave
3381,1601,2025-09-13,Absent
3382,1427,2025-08-31,Present
3383,1675,2025-08-03,Leave
3384,1778,2025-09-13,Absent
3385,1934,2025-08-14,Present
3386,1027,2025-09-14,Present
3387,1272,2025-09-02,Absent
3388,1912,2025-08-04,Absent
3389,1082,2025-09-18,Absent
3390,1809,2025-09-06,Absent
3391,1656,2025-08-10,Leave
3392,1421,2025-08-13,Present
3393,1747,2025-09-21,Leave
3394,1712,2025-07-29,Present
3395,1771,2025-08-23,Leave
3396,1401,2025-08-26,Present
3397,1988,2025-08-17,Absent
3398,1077,2025-09-11,Leave
3399,1471,2025-09-06,Leave
3400,1249,2025-08-10,Present
3401,1330,2025-09-04,Absent
3402,1050,2025-09-03,Absent
3403,1896,2025-08-27,Absent
3404,1805,2025-08-20,Present
3405,1631,2025-07-28,Present
3406,1294,2025-09-10,Present
3407,1620,2025-09-15,Leave
3408,1483,2025-09-22,Leave
3409,1369,2025-08-13,Present
3410,1524,2025-08-06,Present
3411,1746,2025-08-31,Leave
